,Unnamed: 0,Unnamed: 1,CarryOut Express Groody,Full Description,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
0,,,,,,,,,,,,Start Dept: A
1,,,,,,,,,,,,End Dept: Z
329,,,500ML 4%,500ML 4% ,,,,,,,,
330,,,,,,,,,,,,
331,5391516884358,73847,LINDEN VILLAGE 1LTR PET 5%,,BARRYS,,,,0,0,40,
332,5391522120464,79822,LINDEN VILLAGE CAN 500ML 6%,LINDEN VILLAGE CAN 500ML 6% PM1.59,BARRYS,,,,0,0,13,
333,,,PM1.59,,,,,,,,,
334,5411718910294,56862,ORCHARD THIEVES LIGHT CAN,ORCHARD THIEVES LIGHT CAN 500ML8PK,BARRYS,,,,0,0,12,
335,,,500ML8PK,,,,,,,,,
336,5035766049135,89503,ORCHARD THV 4PK 500ML CAN ,ORCHARD THV 4PK 500ML CAN  0.045,BARRYS,,,,0,0,6,
337,,,0.045,,,,,,,,,
338,5035766046028,56839,ORCHARD THV CID  CAN 500ML,ORCHARD THV CID  CAN 500ML 8PK 4.5%,BARRYS,,,,0,0,13,
339,,,8PK 4.5%,8PK 4.5% ,,,,,,,,
340,,,,,,,,,,,,
341,5391516876919,77359,OUTCIDER CAN 500ML 4PK 4.5%,,BARRYS,,,,0,0,4,
342,5000213026908,120040,ROCKSHORE APPLE CIDER 4PK,ROCKSHORE APPLE CIDER 4PK CAN 4%,BARRYS,,,,18,0,18,
343,,,CAN 4%,CAN 4% ,,,,,,,,
344,,,,,,,,,48,0,552,
345,E,,BEERS,,,,,,,,,
346,5035766064510,80421,BIRRA MORETTI 330ML 10PK,BIRRA MORETTI 330ML 10PK CAN 4.6%,BARRYS,,,,0,0,5,
347,,,CAN 4.6%,,,,,,,,,
348,5035766062578,80426,BIRRA MORETTI 330ML 12PK BTL,BIRRA MORETTI 330ML 12PK BTL 0.046,BARRYS,,,,0,0,2,
349,,,0.046,,,,,,,,,
350,8006890329797,80400,BIRRA MORETTI BOT 330ML 4PK,BIRRA MORETTI BOT 330ML 4PK 0.046,BARRYS,,,,0,0,13,
351,,,0.046,,,,,,,,,
352,5391531660340,,BRU - BLURRY FURRY 440ML,BRU - BLURRY FURRY 440ML CAN 3.8%,BRUBRE,,,,0,0,3,
353,,,CAN 3.8%,,,,,,,,,
354,5014379012064,89530,BUDWEISER 20PK NRB 4.3%,BUDWEISER 20PK NRB 4.3% 300ML,BARRYS,,,,0,0,180,
355,,,300ML,,,,,,,,,
356,2100000012343,267451~SING,BUDWEISER 300ML L/N 4.3%,BUDWEISER 300ML L/N 4.3% ,BARRYS,,,,0,0,23,
357,,LE,,,,,,,,,,
358,5014379012194,89526,BUDWEISER 4PK CAN 4.3%,,BARRYS,,,,30,0,25,
359,Created using Rs-BackOffice v122.10.6 - www.RetailSolutions.ie,,,,,,,,,,Page : 5 / ,15
360,TILL 01 GROO-07/04/2023 00:50:32,,,,,,,,,,,
361,Barcode,Stock Code,Description,Description 500ML,Supplier,,Location,,On Order,Reserved,On Hand,
362,,,500ML,500ML ,,,,,,,,
363,,,,,,,,,,,,
364,5014379017342,76441,BUDWEISER 660ML BTL 4.3%,,BARRYS,,,,0,0,83,
365,5014379012118,89527,BUDWEISER 6PK NRB 4.3%,BUDWEISER 6PK NRB 4.3% 300ML,BARRYS,,,,0,0,8,
366,,,300ML,,,,,,,,,
367,5014379012095,89525,BUDWEISER 8PK CAN 4.3%,BUDWEISER 8PK CAN 4.3% 500ML,BARRYS,,,,0,0,832,
368,,,500ML,500ML ,,,,,,,,
369,,,,,,,,,,,,
370,5011046008689,78912,BUDWEISER CAN 500ML 4.3%,BUDWEISER CAN 500ML 4.3% ,BARRYS,,,,0,0,21,
371,,,,,,,,,,,,
372,5010038448014,60110,CARLING 500ML 4PK CAN 4%,,BARRYS,,,,0,0,16,
373,5010153737888,268755~SING,CARLSBERG 300ML  L/N 4.3%,CARLSBERG 300ML  L/N 4.3% ,BARRYS,,,,0,0,2,
374,,LE,,,,,,,,,,
375,5000213013335,268755,CARLSBERG BOTTLE 300ML,CARLSBERG BOTTLE 300ML 20PK 4.3%,BARRYS,,,,0,0,1,
376,,,20PK 4.3%,,,,,,,,,
377,5000213009796,88873,CARLSBERG BOTTLE 330ML 6PK,CARLSBERG BOTTLE 330ML 6PK 0.043,BARRYS,,,,12,0,6,
378,,,0.043,,,,,,,,,
379,5000213015896,121195,CARLSBERG CAN 500ML 12,CARLSBERG CAN 500ML 12 PACK 4.3%,BARRYS,,,,0,0,3,
380,,,PACK 4.3%,PACK 4.3% ,,,,,,,,
381,,,,,,,,,,,,
382,5010153763634,78859,CARLSBERG CAN 500ML 3.8%,,BARRYS,,,,0,0,1,
383,5000213021279,79451,CARLSBERG CAN 500ML 4 PACK,CARLSBERG CAN 500ML 4 PACK 0.043,BARRYS,,,,30,0,29,
384,,,0.043,0.043 ,,,,,,,,
385,,,,,,,,,,,,
386,5011046008559,,CARLSBERG CAN 500ML 4.3%,,GWL,,,,0,0,15,
387,5000213008126,78858,CARLSBERG CAN 500ML 8 PACK,CARLSBERG CAN 500ML 8 PACK 0.043,BARRYS,,,,12,0,16,
388,,,0.043,0.043 ,,,,,,,,
389,,,,,,,,,,,,
390,5010038462386,89681,COBRA 660ML BTL 4.5%,COBRA 660ML BTL 4.5% ,BARRYS,,,,0,0,13,
391,,,,,,,,,,,,
392,5021889330014,,COBRA BEER 330ML BTL IND,,BARRYS,,,,0,0,3,
393,5010038462416,89682,COBRA BEER BOTTLE 330ML,COBRA BEER BOTTLE 330ML 12PK 4.5%,BARRYS,,,,0,0,2,
394,,,12PK 4.5%,,,,,,,,,
395,5010038483404,78865,COORS LIGHT CAN 500ML 6,COORS LIGHT CAN 500ML 6 PACK 4.3%,BARRYS,,,,40,0,5,
396,,,PACK 4.3%,,,,,,,,,
397,5390761007956,78864,COORS LIGHT CAN 500ML 8,COORS LIGHT CAN 500ML 8 PACK 4.3%,BARRYS,,,,0,0,24,
398,,,PACK 4.3%,,,,,,,,,
399,7501064193040,89912,CORONA 12PACK 330ML BOTTLE,CORONA 12PACK 330ML BOTTLE 0.045,BARRYS,,,,0,0,181,
400,,,0.045,,,,,,,,,
401,5014379012507,89916,CORONA 6 PACK 330ML CAN,CORONA 6 PACK 330ML CAN 0.045,BARRYS,,,,0,0,1,
402,,,0.045,0.045 ,,,,,,,,
403,,,,,,,,,,,,
404,5014379014457,56875,CORONA 620ML BOTTLE 4.5%,,BARRYS,,,,0,0,37,
405,5014379011500,78810,CORONA BOTTLE 330ML 6PK,CORONA BOTTLE 330ML 6PK 0.045,BARRYS,,,,0,0,23,
406,,,0.045,,,,,,,,,
407,75039851,56326~SINGL,CORONA LIGHT BOTTLE 355ML,CORONA LIGHT BOTTLE 355ML 0.039,BARRYS,,,,0,0,5,
408,,E,0.039,,,,,,,,,
409,8712000050955,58911,DESPERADOS 4PK CAN 500ML,DESPERADOS 4PK CAN 500ML 0.059,BARRYS,,,,0,0,27,
410,,,0.059,,,,,,,,,
411,3155930006015,44403,DESPERADOS BOTTLE 330ML,DESPERADOS BOTTLE 330ML 5.9% FRA,BARRYS,,,,20,0,23,
412,,,5.9% FRA,,,,,,,,,
413,5390347300761,78943,DUTCH GOLD CAN 440ML 8PK,DUTCH GOLD CAN 440ML 8PK PM10 3.5%,BARRYS,,,,15,0,2,
414,,,PM10 3.5%,,,,,,,,,
415,8410793022837,89674,ESTRELLA DAM BOTTLE 330ML 4,ESTRELLA DAM BOTTLE 330ML 4 PK 4.6%,BARRYS,,,,0,0,4,
416,,,PK 4.6%,,,,,,,,,
417,8410793282965,89065,ESTRELLA DAMM 660ML BTL,ESTRELLA DAMM 660ML BTL 0.046,BARRYS,,,,0,0,9,
418,,,0.046,,,,,,,,,
419,8410793262936,48664~SINGL,ESTRELLA DAMM DAURA,ESTRELLA DAMM DAURA GLUTEN 330CL,BARRYS,,,,0,0,17,
420,,E,GLUTEN 330CL,,,,,,,,,
421,5011046007569,78703,GUINNESS BOT 500ML 4 PACK,GUINNESS BOT 500ML 4 PACK 0.042,BARRYS,,,,0,0,9,
422,,,0.042,,,,,,,,,
423,5000213026205,88865~SINGL,GUINNESS CAN 538ML 4.2%,GUINNESS CAN 538ML 4.2% ,BARRYS,,,,0,0,11,
424,,E,,,,,,,,,,
425,5000213024966,78852,GUINNESS DRAUGHT 0.0%,GUINNESS DRAUGHT 0.0% 500ML 4PK CAN,BARRYS,,,,0,0,4,
426,,,500ML 4PK CAN,,,,,,,,,
427,Created using Rs-BackOffice v122.10.6 - www.RetailSolutions.ie,,,,,,,,,,Page : 6 / ,15
428,TILL 01 GROO-07/04/2023 00:50:32,,,,,,,,,,,
429,Barcode,Stock Code,Description,,Supplier,,Location,,On Order,Reserved,On Hand,
430,GUINNESS0.0,78852~SINGL,GUINNESS DRAUGHT 0.0%,GUINNESS DRAUGHT 0.0% 500ML CAN,BARRYS,,,,0,0,1,
431,,E,500ML CAN,,,,,,,,,
432,5000213006566,88875,GUINNESS DRAUGHT CAN,GUINNESS DRAUGHT CAN 500ML 8PK 4.2%,BARRYS,,,,0,0,167,
433,,,500ML 8PK 4.2%,,,,,,,,,
434,5011046007576,78886,GUINNESS EXTRA STOUT CAN,GUINNESS EXTRA STOUT CAN 500ML 4.2%,BARRYS,,,,0,0,60,
435,,,500ML 4.2%,,,,,,,,,
436,5000213000120,88885,GUINNESS FOREIGN STOUT,GUINNESS FOREIGN STOUT BOT330M 7.5%,BARRYS,,,,0,0,34,
437,,,BOT330M 7.5%,,,,,,,,,
438,5000213026021,88876,GUINNESS NITRO CAN 558ML,GUINNESS NITRO CAN 558ML 6PK 4.2%,BARRYS,,,,0,0,7,
439,,,6PK 4.2%,6PK 4.2% ,,,,,,,,
440,,,,,,,,,,,,
441,2100444777474,,HARP 500ML CAN,HARP 500ML CAN ,BARRYS,,,,0,0,4,
442,,,,,,,,,,,,
443,5000213026618,120050,HARP LAGER 440ML CAN 6PK 4%,,BARRYS,,,,12,0,5,
444,8712000054748,87555,HEINEKEN 0.0 330ML 4PK BTL,HEINEKEN 0.0 330ML 4PK BTL NEW,BARRYS,,,,0,0,1,
445,,,NEW,NEW ,,,,,,,,
446,,,,,,,,,,,,
447,8712000050092,87556,HEINEKEN 0.0 330ML 6PK CAN,HEINEKEN 0.0 330ML 6PK CAN ,BARRYS,,,,0,0,1,
448,,,,,,,,,,,,
449,8712000053116,,HEINEKEN 0.0 330ML BOTTLE,HEINEKEN 0.0 330ML BOTTLE ,MISC,,,,0,0,2,
450,,,,,,,,,,,,
451,8712000053857,,HEINEKEN 0.0 330ML CAN,,BARRYS,,,,0,0,3,
452,2100000012496,78656~SINGL,HEINEKEN 330ML L/N  4.3%,HEINEKEN 330ML L/N  4.3% ,BARRYS,,,,0,0,8,
453,,E,,,,,,,,,,
454,8712000025687,65725,HEINEKEN BOTTLE 330ML,HEINEKEN BOTTLE 330ML 12PACK 4.3%,BARRYS,,,,0,0,2,
455,,,12PACK 4.3%,,,,,,,,,
456,8712000900038,78656,HEINEKEN BOTTLE 330ML 6PK,HEINEKEN BOTTLE 330ML 6PK 0.043,BARRYS,,,,0,0,2,
457,,,0.043,0.043 ,,,,,,,,
458,,,,,,,,,,,,
459,8712000056261,78655,HEINEKEN BOTTLE 650ML 4.3%,,BARRYS,,,,0,0,11,
460,8712000057763,78866,HEINEKEN CAN 500ML 6 PACK,HEINEKEN CAN 500ML 6 PACK 0.043,BARRYS,,,,0,0,1,
461,,,0.043,,,,,,,,,
462,5000213021934,80083,HOP HOUSE 13 500ML 8PK CAN,HOP HOUSE 13 500ML 8PK CAN 0.041,BARRYS,,,,0,0,3,
463,,,0.041,0.041 ,,,,,,,,
464,,,,,,,,,,,,
465,5000213021897,80082,HOP HOUSE 13 500ML CAN 4.1%,,BARRYS,,,,0,0,4,
466,5000213019924,77247,HOP HOUSE 13 LAGER BTL,HOP HOUSE 13 LAGER BTL 330ML 4 PK,BARRYS,,,,0,0,10,
467,,,330ML 4 PK,330ML 4 PK ,,,,,,,,
468,,,,,,,,,,,,
469,5000213023662,77965,HOP HOUSE 4PK  CAN 4.1,,BARRYS,,,,18,0,18,
470,5035766064428,80625,ISLANDS EDGE STOUT 500ML,ISLANDS EDGE STOUT 500ML 4PK CAN 4%,BARRYS,,,,0,0,7,
471,,,4PK CAN 4%,,,,,,,,,
472,5035766064435,80626,ISLANDS EDGE STOUT 500ML,ISLANDS EDGE STOUT 500ML 8PK CAN 4%,BARRYS,,,,0,0,4,
473,,,8PK CAN 4%,8PK CAN 4% ,,,,,,,,
474,,,,,,,,,,,,
475,5901359162010,88952,LECH BOTTLE 500ML 5.0% POL,LECH BOTTLE 500ML 5.0% POL ,BARRYS,,,,0,0,100,
476,,,,,,,,,,,,
477,5900490000182,88953,LECH CAN 500ML 5.0% POL,LECH CAN 500ML 5.0% POL ,BARRYS,,,,0,0,102,
478,,,,,,,,,,,,
479,5900535018462,73852,LOMZA 440ML 4 PACK CAN 5.7%,,BARRYS,,,,0,0,14,
480,5903538900628,89086,LOMZA EXPORT BOTTLE 500ML,LOMZA EXPORT BOTTLE 500ML 5.7% POL,BARRYS,,,,40,0,19,
481,,,5.7% POL,,,,,,,,,
482,5903538901908,89088,LOMZA NON FILTER BOT 500ML,LOMZA NON FILTER BOT 500ML 5.7% POL,BARRYS,,,,0,0,24,
483,,,5.7% POL,,,,,,,,,
484,5903538901724,89087,LOMZA NONPASTEURISED,LOMZA NONPASTEURISED 500ML 5.7% POL,BARRYS,,,,40,0,23,
485,,,500ML 5.7% POL,500ML 5.7% POL ,,,,,,,,
486,,,,,,,,,,,,
487,5010038484050,76439,MADRI 330ML 4PK BTL 4.6%,,BARRYS,,,,0,0,9,
488,200000225,76440~SINGL,MADRI 330ML BTL 4.6%,MADRI 330ML BTL 4.6% ,BARRYS,,,,0,0,5,
489,,E,, ,,,,,,,,
490,,,,,,,,,,,,
491,5010038483992,76700,MADRI 440ML 4PK CAN 4.6%,MADRI 440ML 4PK CAN 4.6% ,BARRYS,,,,0,0,8,
492,,,,,,,,,,,,
493,5010038484098,76438,MADRI 660ML BTL 4.6%,MADRI 660ML BTL 4.6% ,BARRYS,,,,0,0,48,
494,,,,,,,,,,,,
495,5010038468166,73738,MILLER 330ML 12PK BTL 4.7%,MILLER 330ML 12PK BTL 4.7% ,BARRYS,,,,10,0,3,
496,,,,,,,,,,,,
497,5010038460238,77653,MILLER BOTTLE NRB 330ML 4.7%,,BARRYS,,,,0,0,3,
498,5010038445419,88889,MOLSON CANADIAN  500ML CAN,MOLSON CANADIAN  500ML CAN 0.04,BARRYS,,,,0,0,8,
499,,,0.04,,,,,,,,,
500,88817,88817,MOLSON CANADIAN CAN 500ML,MOLSON CANADIAN CAN 500ML 0.04,BARRYS,,,,0,0,7,
501,,,0.04,,,,,,,,,
502,5905927000155,166175,PERLA HONEY 4PACK 50CL CAN,,KELLYH,,,,0,0,16,
503,Created using Rs-BackOffice v122.10.6 - www.RetailSolutions.ie,,,,,,,,,,Page : 7 / ,15
504,TILL 01 GROO-07/04/2023 00:50:32,,,,,,,,,,,
505,Barcode,Stock Code,Description,Description 5.4% NEW,Supplier,,Location,,On Order,Reserved,On Hand,
506,,,5.4% NEW,,,,,,,,,
507,5905927061415,166173,PERLA HONEY BEER BOT 500ML,PERLA HONEY BEER BOT 500ML 5.4% NEW,BARRYS,,,,100,0,61,
508,,,5.4% NEW,,,,,,,,,
509,5905927007574,166170,PERLA MOCNA 50CL CAN 7.1%,PERLA MOCNA 50CL CAN 7.1% NEW,BARRYS,,,,0,0,117,
510,,,NEW,,,,,,,,,
511,5905927007178,166106,PERLA MOCNA BEER BOT 500ML,PERLA MOCNA BEER BOT 500ML 7.1% POL,BARRYS,,,,100,0,29,
512,,,7.1% POL,7.1% POL ,,,,,,,,
513,,,,,,,,,,,,
514,8008440122216,89003,PERONI 330ML 12 PK BTL,PERONI 330ML 12 PK BTL ,BARRYS,,,,0,0,7,
515,,,,,,,,,,,,
516,8008440112682,89226,PERONI 330ML 12 PK BTL 5%,PERONI 330ML 12 PK BTL 5% ,BARRYS,,,,10,0,6,
517,,,,,,,,,,,,
518,8008440210456,89225,PERONI BOTTLE 330ML 5% ITA,PERONI BOTTLE 330ML 5% ITA ,BARRYS,,,,0,0,39,
519,,,,,,,,,,,,
520,80067986,88961,PERONI BOTTLE 330ML 5.1% ITA,,BARRYS,,,,0,0,8,
521,5010103941853,87521,ROCKSHORE IRISH LAGER 8PK,ROCKSHORE IRISH LAGER 8PK CAN 4%.,BARRYS,,,,9,0,7,
522,,,CAN 4%.,CAN 4%. ,,,,,,,,
523,,,,,,,,,,,,
524,5000213023631,77945,ROCKSHORE LAGER 4PK CAN,,BARRYS,,,,0,0,31,
525,87421SINGLE,,ROCKSHORE LIGHT LAGER CAN,ROCKSHORE LIGHT LAGER CAN 0.035,BARRYS,,,,0,0,7,
526,,,0.035,,,,,,,,,
527,5011046008160,56836~SINGL,SMITHWICKS 500ML CAN,SMITHWICKS 500ML CAN ,BARRYS,,,,0,0,1,
528,,E,,,,,,,,,,
529,5000213017081,77759,SMITHWICKS BOTTLE 500ML,SMITHWICKS BOTTLE 500ML 0.038,BARRYS,,,,24,0,7,
530,,,0.038,,,,,,,,,
531,5000291000005,77241,SMITHWICKS CAN 500ML 8PK,SMITHWICKS CAN 500ML 8PK 0.038,BARRYS,,,,0,0,13,
532,,,0.038,0.038 ,,,,,,,,
533,,,,,,,,,,,,
534,8712000055110,69192,SOL BOTTLE 330ML 6 PACK 4.2%,SOL BOTTLE 330ML 6 PACK 4.2% ,BARRYS,,,,0,0,26,
535,,,,,,,,,,,,
536,3162330500104,151271,SOMBRERO RED 500ML 5.9%,,BARRYS,,,,0,0,1,
537,3162330330015,151264,SOMBRERO TEQ BEER BOT,SOMBRERO TEQ BEER BOT 330ML 3PK5.9%,BARRYS,,,,0,0,14,
538,,,330ML 3PK5.9%,,,,,,,,,
539,5010038453964,89063,STAROPRAMEN 330ML 12PK BTL,STAROPRAMEN 330ML 12PK BTL 0.05,BARRYS,,,,0,0,1,
540,,,0.05,0.05 ,,,,,,,,
541,,,,,,,,,,,,
542,5010038453926,89066,STAROPRAMEN 660ML BTL 5%,STAROPRAMEN 660ML BTL 5% ,BARRYS,,,,0,0,6,
543,,,,,,,,,,,,
544,5014379016406,78723,STELLA 500ML 4PK CAN 4.6%,STELLA 500ML 4PK CAN 4.6% ,BARRYS,,,,0,0,22,
545,,,,,,,,,,,,
546,5000213026656,121105,TUBORG CAN 440ML 6PK 4%,TUBORG CAN 440ML 6PK 4% ,BARRYS,,,,0,0,44,
547,,,,,,,,,,,,
548,5000196000391,79864,TUBORG CAN 500ML 8 PACK 4%,TUBORG CAN 500ML 8 PACK 4% ,BARRYS,,,,0,0,10,
549,,,,,,,,,,,,
550,5901359062013,88869,TYSKIE BOTTLE 500ML 5.2% POL,TYSKIE BOTTLE 500ML 5.2% POL ,BARRYS,,,,140,0,5,
551,,,,,,,,,,,,
552,5901359000237,88878,TYSKIE CAN 500ML 5.2% POL,TYSKIE CAN 500ML 5.2% POL ,BARRYS,,,,0,0,52,
553,,,,,,,,,662,0,2942,
554,F,,ALCOPOPS,,,,,,,,,
555,850035474082,171454,BUZZBALLZ CHILI MANGO 200ML,BUZZBALLZ CHILI MANGO 200ML 0.135,MISC,,,,0,0,54,
556,,,0.135,,,,,,,,,
557,850035474037,171451,BUZZBALLZ CHOCTEASE 200ML,BUZZBALLZ CHOCTEASE 200ML 0.135,MISC,,,,48,0,46,
558,,,0.135,,,,,,,,,
559,850035474105,171452,BUZZBALLZ STRAWB RITA,BUZZBALLZ STRAWB RITA 200ML 13.5%,MISC,,,,0,0,20,
560,,,200ML 13.5%,,,,,,,,,
561,1230000039147,89128,FOUR LOKO BLUE 440ML CAN,FOUR LOKO BLUE 440ML CAN 0.085,BARRYS,,,,0,0,55,
562,,,0.085,,,,,,,,,
563,1230000039239,89135,FOUR LOKO BLUE RAZZ CAN,FOUR LOKO BLUE RAZZ CAN 0.085,BARRYS,,,,0,0,92,
564,,,0.085,,,,,,,,,
565,1230000039178,89130,FOUR LOKO FRUITPUNCH 440ML,FOUR LOKO FRUITPUNCH 440ML CAN 8.5%,BARRYS,,,,0,0,72,
566,,,CAN 8.5%,,,,,,,,,
567,1230000039024,89131,FOUR LOKO GOLD 440ML CAN,FOUR LOKO GOLD 440ML CAN 0.085,MISC,,,,0,0,37,
568,,,0.085,,,,,,,,,
569,1230000039000,89129,FOUR LOKO SOUR APPLE 440ML,FOUR LOKO SOUR APPLE 440ML CAN 8.5%,BARRYS,,,,0,0,72,
570,,,CAN 8.5%,,,,,,,,,
571,1230000039260,89134,FOUR LOKO TROPICAL CAN,FOUR LOKO TROPICAL CAN 0.085,BARRYS,,,,0,0,39,
572,,,0.085,,,,,,,,,
573,5900226006310,166947,IMPRESS CRANBERRY 250ML,IMPRESS CRANBERRY 250ML 0.044,BARRYS,,,,0,0,106,
574,,,0.044,,,,,,,,,
575,5902738888989,166935,IMPRESS LEMON & LIME 250ML,,BARRYS,,,,0,0,109,
576,Created using Rs-BackOffice v122.10.6 - www.RetailSolutions.ie,,,,,,,,,,Page : 8 / ,15
577,TILL 01 GROO-07/04/2023 00:50:32,,,,,,,,,,,
578,Barcode,Stock Code,Description,Description 0.044,Supplier,,Location,,On Order,Reserved,On Hand,
579,,,0.044,,,,,,,,,
580,5902738888996,166944,IMPRESS WATERMELON 250ML,IMPRESS WATERMELON 250ML 0.044,BARRYS,,,,0,0,100,
581,,,0.044,0.044 ,,,,,,,,
582,,,,,,,,,,,,
583,4740098084020,88946,LE COQ MARGARITA 4.7% BTL,LE COQ MARGARITA 4.7% BTL ,KELLYH,,,,48,0,5,
584,,,,,,,,,,,,
585,4740098084044,503281,LE COQ MOJITO 330ML 4.7%,LE COQ MOJITO 330ML 4.7% ,KELLYH,,,,48,0,9,
586,,,,,,,,,,,,
587,5410316992060,89019,SMIRNOFF ICE 275ML 4%,SMIRNOFF ICE 275ML 4% ,BARRYS,,,,0,0,99,
588,,,,,,,,,,,,
589,5410316965606,88686,SMIRNOFF ICE RASPBERRY 4%,SMIRNOFF ICE RASPBERRY 4% ,BARRYS,,,,12,0,4,
590,,,,,,,,,,,,
591,5032678004542,166691,VK BLUE 275ML 4%,,BARRYS,,,,0,0,15,
592,5011007008208,78996,WEST COAST COOLER 750ML,WEST COAST COOLER 750ML 0.04,BARRYS,,,,0,0,5,
593,,,0.04,,,,,,,,,
594,5011007014315,78999,WEST COAST COOLER ROSE,WEST COAST COOLER ROSE 750ML 4%,BARRYS,,,,36,0,3,
595,,,750ML 4%,,,,,,,,,
596,5391537510694,75636,WHITE CLAW MANGO 4PK SEL,WHITE CLAW MANGO 4PK SEL 4.5CN,BARRYS,,,,0,0,1,
597,,,4.5CN,,,,,,,,,
598,5391537510229,75634,WHITE CLAW RASP 4PK,WHITE CLAW RASP 4PK SELTZER 4.5CN,BARRYS,,,,0,0,6,
599,,,SELTZER 4.5CN,,,,,,,,,
600,5391537511479,75638,WHITE CLAW WATERMELON 4PK,WHITE CLAW WATERMELON 4PK SEL 4.5CN,BARRYS,,,,0,0,5,
601,,,SEL 4.5CN,SEL 4.5CN ,,,,,,,,
602,,,,,,,,,,,,
603,5024993729682,77892,WKD BLUE 275ML 4%,WKD BLUE 275ML 4% ,BARRYS,,,,48,0,51,
604,,,,,,,,,,,,
605,5024993859280,77875,WKD BLUE 275ML 4% 10PK,WKD BLUE 275ML 4% 10PK ,BARRYS,,,,0,0,4,
606,,,,,,,,,,,,
607,5024993729729,77894,WKD BLUE 700ML 4%,,BARRYS,,,,60,0,4,
608,5024993732071,78715,WKD BLUE LAGOON COCKTAIL,WKD BLUE LAGOON COCKTAIL 700ML 5.5%,BARRYS,,,,0,0,18,
609,,,700ML 5.5%,700ML 5.5% ,,,,,,,,
610,,,,,,,,,,,,
611,5024993730749,77890,WKD BLUSH 700ML BTL 4%,WKD BLUSH 700ML BTL 4% ,BARRYS,,,,0,0,12,
612,,,,,,,,,,,,
613,5024993731333,77870,WKD PINK GIN 275ML 4%,WKD PINK GIN 275ML 4% ,BARRYS,,,,0,0,28,
614,,,,,,,,,,,,
615,5024993732217,77878,WKD X BLUE 500ML CAN 7%,WKD X BLUE 500ML CAN 7% ,BARRYS,,,,0,0,30,
616,,,,,,,,,,,,
617,5024993732231,77879,WKD X ORIGINAL 500ML CAN 7%,WKD X ORIGINAL 500ML CAN 7% ,BARRYS,,,,0,0,38,
618,,,,,,,,,300,0,1139,
619,I,,MISC ITEMS,MISC ITEMS ,,,,,,,,
620,,,,,,,,,,,,
621,5011417771860,92340,DUREX COUNTER STAND CDU,,BARRYS,,,,0,0,2,
622,5000213026090,88877,GUINNESS NITROSURGE,GUINNESS NITROSURGE ACTIVATION UNIT,BARRYS,,,,0,0,1,
623,,,ACTIVATION UNIT,ACTIVATION UNIT ,,,,,,,,
624,,,,,,,,,,,,
625,6970560110348,555002,TYPE 1 MEDICAL MASKS,TYPE 1 MEDICAL MASKS ,TOBACC,,,,0,0,3,
626,,,,,,,,,0,0,6,
627,P,,PORT & SHERRY,,,,,,,,,
628,5601083001363,78357,SANDEMAN 3 STAR PORT,SANDEMAN 3 STAR PORT 750ML19.5%,BARRYS,,,,0,0,1,
629,,,750ML19.5%,750ML19.5% ,,,,,,,,
630,,,,,,,,,0,0,1,
631,S,,SPIRITS,SPIRITS ,,,,,,,,
632,,,,,,,,,,,,
633,5060045581570,88934,AFTERSHOCK BLUE 700ML 30%,AFTERSHOCK BLUE 700ML 30% ,BARRYS,,,,0,0,5,
634,,,,,,,,,,,,
635,5060045581594,88935,AFTERSHOCK RED 700ML 30%,AFTERSHOCK RED 700ML 30% ,BARRYS,,,,0,0,6,
636,,,,,,,,,,,,
637,8002230000302,ZDG67006,APEROL BARBIERI 700ML 11%,,DRINKS,,,,0,0,7,
638,608938413178,77350,APRES PEACH SCHNAPPS LIQ,APRES PEACH SCHNAPPS LIQ 700ML 16%,BARRYS,,,,0,0,3,
639,,,700ML 16%,,,,,,,,,
640,5010103926379,77927,ARCHERS PEACH SCHNAPPS,ARCHERS PEACH SCHNAPPS 700ML 18%,BARRYS,,,,0,0,2,
641,,,700ML 18%,,,,,,,,,
642,5010677012218,80028,BACARDI CARTA BLANCA NAG,BACARDI CARTA BLANCA NAG 200ML37.5%,BARRYS,,,,0,0,25,
643,,,200ML37.5%,,,,,,,,,
644,5011013100156,78410,BAILEYS IRISH CREAM 700ML,BAILEYS IRISH CREAM 700ML 0.17,BARRYS,,,,0,0,12,
645,,,0.17,0.17 ,,,,,,,,
646,,,,,,,,,,,,
647,5390377946151,91043,BAROVSKI VODKA 700ML 37.5%,,BARRYS,,,,24,0,23,
648,5390377946205,91050,BAROVSKI VODKA NAGGIN,BAROVSKI VODKA NAGGIN 200ML 37.5%,BARRYS,,,,0,0,121,
649,,,200ML 37.5%,,,,,,,,,
650,5011007020514,,BEEFEATER PINK GIN GLASS PK,,BARRYS,,,,0,0,1,
651,Created using Rs-BackOffice v122.10.6 - www.RetailSolutions.ie,,,,,,,,,,Page : 9 / ,15
652,TILL 01 GROO-07/04/2023 00:50:32,,,,,,,,,,,
653,Barcode,Stock Code,Description,Description 37.5%.,Supplier,,Location,,On Order,Reserved,On Hand,
654,,,37.5%.,37.5%. ,,,,,,,,
655,,,,,,,,,,,,
656,8716000963697,,BOLS AMARETTO 700ML 24%,BOLS AMARETTO 700ML 24% ,GWL,,,,0,0,6,
657,,,,,,,,,,,,
658,8710415900933,89053,BOLS TRIPLE SEC 700ML 38%,,GWL,,,,0,0,2,
